,Patient_A_Suspected_Klinefelter,Patient_B_Suspected_NOA
LTBP1,254.4301308852726,23.013705329837677
RCN1,334.0255404335962,421.5365443876681
ELN,233.20408328621616,4.9495266946757175
RFC2,33.21852107441885,71.51122728477299
ARID1B,1265.1222958667374,343.724897040463
CLPTM1L,465.5236528261086,217.19328007797588
NEDD4L,4879.954784647006,595.7940216006637
FOXP3,12.155149672354561,0.0
PPP1R3F,15.31505777486803,61.684746347416365
HEXB,315.99908926216216,355.90209177403176
PTCD2,116.38483991364012,144.58694743776877
NEXMIF,27.770673976458884,23.385781754960437
JKAMP,76.91925920975663,222.4844711373079
DKK3,748.4708300665899,534.8820540642013
ARHGEF5,7.944775387315856,0.0
NFE2L3,63.58559213413856,4.221162081992686
MCUR1,207.2305914540938,114.7466857275954
LIMA1,318.8818069238352,46.23718225117565
LETMD1,268.2623640392308,120.78141845468492
SLC4A8,75.81016577556348,47.836658027418196
LAMC3,399.3931045808806,5.996907836166672
PTGER3,12.619087963859096,0.0
TNIP3,40.64132709205049,27.791262637730014
MAPK9,201.86742854313434,74.41518966088127
COL23A1,0.0,0.0
BCAR1,176.69496998508464,52.675611337023646
FHIP1B,453.4579540893433,36.390888625898725
HERPUD1,551.697057688635,422.25613380263013
HOMER3,49.814681291211464,23.49431471738494
RAD51,12.710276189494463,7.544066453347635
POLQ,72.8747419964785,32.47902165538446
PIK3CB,76.68116701413231,44.862994089758104
CYBA,2.002190987736536,0.0
THOC3,103.44208395350933,96.06556072739325
HEBP2,130.38082915085135,95.90114743479869
MPHOSPH9,133.63782356871988,73.7859097013923
PLEKHA5,509.7804209444384,359.4184773757817
PRSS8,13.111079940035607,4.844672803121442
SIKE1,184.39955319031787,210.5493467016041
RRP12,180.54531836083677,38.486105906210334
FNIP2,145.25525614838784,49.09995268128494
MSMO1,1969.0359708091614,1705.9579770637306
TTC17,535.061641147496,1231.3345328593318
ALX4,2.9520079998394024,0.0
FSTL4,28.180579078487806,4.6932585716271245
FOXN3,1259.1255045059158,573.6980637166722
METTL24,70.53404023490474,0.0
AKR7A2,146.91701842395295,832.3637062548925
MRTO4,53.893488949650994,302.29030528001556
NNAT,28.58256492669108,0.0
USE1,89.80637748634655,123.24443510390849
MCF2L2,373.377948157743,11.062518699491369
NRIP2,72.11829467679321,0.0
LAMA3,80.67780141700435,165.8439005315244
AP5M1,164.57513220902783,216.34919316226555
ANAPC4,210.72552323652872,76.78291638068005
KCNQ1,14.061165639883718,11.567840210372799
TRAPPC3,131.93853932056484,290.1099969654761
THRAP3,669.1533868464915,2225.089842737932
PHPT1,174.44070384668754,1674.0978139987396
ENTPD2,121.19356634832192,4.419115944452004
LY75,0.0,0.0
ARID4B,274.21969222984774,719.1786080163354
OPN3,303.1378403948702,153.03094647785522
SDCCAG8,57.86033799058569,344.2149827873864
PTPRN,2.1083652852359167,6.388696246318322
HHAT,22.310313226356243,29.13828990270727
KIF1B,1327.5079570184685,1160.7951767813806
FOXC1,190.90058691413526,1.9332968183895323
TBC1D22A,68.13779645575434,56.60178606616056
SYNE2,3944.7278419039417,4646.32764311685
PLEKHH1,206.1819785035378,156.24354605313792
ATP9A,1220.4845770194013,216.99692108765828
SPO11,0.0,0.0
CBLN4,1.9604340387388135,0.0
CHRDL2,17.328639109989872,0.0
FAM168A,405.5222071116121,14.009519138380577
RELT,11.895866051945223,0.0
GALC,585.2663466896006,181.51454751932977
NOP58,191.17270983415412,830.1970159542528
SZRD1,316.2342851763735,149.48645487794184
KCNH2,341.9747166979885,324.8456744750285
CUL1,388.14651099398634,674.6248350270653
FAM114A2,122.58804361925694,167.51740356184843
CYFIP2,117.45155781428534,35.757962668802016
TAB2,827.9464380687448,59.62161676052842
GINM1,202.67279305955435,807.2874497644088
EIF2AK2,645.9447851537928,301.4771967878309
USP36,279.2042877114695,132.60421880709663
KMT2C,3403.209349947179,1341.05238951556
MCOLN3,38.28790675643378,104.76424147703038
CCDC85A,30.489066376035122,0.0
PUM2,646.3202999729276,159.15407841364953
MRPL43,157.48216130401636,1238.8535629428152
ITIH4,16.094453257947094,0.0
ITIH1,9.352085933310128,2.6231310146178712
HPF1,113.36108747657757,1070.8890243688293
ZFR,502.7149723219934,1156.4424429779663
ZNF280C,67.9932228602703,69.99858158020146
NPFFR2,3.8145840573084313,0.0
PHF21B,21.43485975294066,13.510614982734388
TRAF1,38.80115606149632,0.0
RC3H2,426.8228163366888,151.35755837660034
KIFC1,0.0,0.0
IL17RB,33.227505945999674,26.462168069695064
TRAF3IP2,134.7432558873931,451.8534557141079
GYG2,16.607584988801822,1.016911217617036
DCBLD2,1431.7969419512485,872.2653519957344
SERPINB3,0.0,0.0
SOAT1,546.3766991028691,138.16927432302666
PKP2,129.49014526306223,155.73096054527323
MSH4,0.0,0.0
F7,22.682504206607362,0.0
GDI2,687.4330164860208,899.9611205312208
PRDM1,42.145881553177574,35.95467316830534
ATG5,217.9376625282867,317.6726548542439
TMCC3,14.690844348800546,10.775588883740328
PITHD1,252.79444413639715,209.97473160382341
MTA3,263.3165243590423,131.63206063874142
USP13,784.9340354011262,472.70954040058376
ATP11B,174.18249505522132,118.36367610602525
LAMC2,7.065149542722773,1.1175172983743031
CDK14,133.16462307800387,0.0
SEC61A1,498.43294299614354,814.9102800588514
PPP1R12A,558.722716674192,527.1972728116413
RASGRF1,26.672847327285318,0.0
CAMK2B,60.243238874258736,1511.7116229408261
CROCC,206.5087624422039,14.38604194819586
POLR3E,171.20264368260564,83.20869404700817
ATP2B4,1755.6815264663712,971.9912571443846
ZC3H11A,623.4672316763638,607.9056123933078
RIOK2,137.49471194825773,185.54399498832885
YIPF1,99.65222162295018,169.24950927588532
NDC1,118.22066224700815,62.49093836671664
DGKG,27.96780702090904,1.9120149181658632
FLYWCH1,88.17314610338946,17.03817907320369
UNKL,119.41694882261297,5.00122777137954
TBXAS1,20.555569686718815,1.0194973463339734
PARP12,58.419959550352594,11.66446616536016
ALDH18A1,190.94778986175365,46.77418537491322
TARBP1,151.6534981945118,21.551231242286907
GATB,75.92105364458804,214.4381381153922
MXD1,141.37025706420062,32.846742882566595
CDK17,139.67956712028257,237.16385208321296
DNAJC25,68.53419961496407,270.1355483499489
SLC2A3,164.2655836701287,4.399060940911668
PSD,36.02572336315217,0.0
CTDP1,78.62754415076853,5.307480587632504
YBX3,609.8093409035286,419.77549922546126
STYK1,0.0,0.0
WNK1,2965.3430862038813,695.5042767947338
RPS17P5,0.0,0.0
CCAR1,393.12890624811337,496.5522758613225
OGFR,107.87610073076574,10.527661484954882
GNA15,6.504169911713005,0.0
CREB3L3,0.9678051505204631,0.0
PIGV,66.30299735898473,56.13232249816637
PTPRU,13.6933314033638,0.0
SNRNP40,104.10939435845737,73.74065110299085
RIMBP2,57.68499114972437,0.0
COL11A1,74.23806493738113,0.0
QSER1,363.1589939639297,88.89234682533485
MPC1,93.12231106947952,163.45842346181186
ACAA1,210.58077343869823,449.6770240796174
BCAT1,872.7986227088323,395.465000560616
HDAC7,301.97641276799567,32.739991629087505
LZTS1,111.4716585807805,71.8962924995917
PRDM6,0.0,0.0
WNT8A,0.0,0.0
SPAG4,11.420805449863316,56.46663553442042
NCKAP1,737.5931542974708,219.53127491911096
MRPS35,256.4211779830174,941.3284928034105
GUCY1B1,11.005095068892302,0.0
SFSWAP,337.0572307113621,286.94703988789655
TNK2,152.25255914963614,59.70732808041825
MON2,416.37905888108367,93.42255086045056
CDH3,30.111692791128846,0.0
ARSF,3.865813898688257,1.9865010744435783
GPBP1,471.90586948924806,786.5876339955805
DGAT2,22.100166154893095,21.497198574041
ZNF112,49.10597323295683,23.056709538319794
CS,485.40346672736285,139.14014656837293
LTK,0.0,0.0
MRPS24,137.71910984696802,981.1528354675983
ELMO2,339.9293831155877,272.7047313017842
WAPL,458.76018470066947,572.8712167426879
VMP1,937.9479752068046,1164.2313822788929
APPBP2,515.5287117458558,466.56697774450834
POLD1,15.295281282852113,17.847825533262544
SEZ6,21.66708610457043,905.783747002984
EIF4B,2221.2788712981837,441.6329966735137
SLC6A16,5.865866150588861,0.0
BICRA,182.35657385063485,15.360186525804426
SPHK2,54.00528382687543,44.663807075685526
RPL18,1775.992281146887,11443.958325616291
CA11,120.30279817754742,131.95624957598378
ISOC2,73.33614877127881,80.99870164951142
U2AF2,490.0426573026192,238.11735373554924
EPN1,1137.5500575334,373.49011282817554
MED29,213.91154587412586,349.7669964260905
AHRR,19.321135769019133,0.0
GSC2,0.0,0.0
ZNF275,1142.3256671067134,468.8311738982001
MTMR1,405.0319377619664,211.135466620177
GPC1,554.1701182256425,628.3410003406913
ADCK1,53.017724352949436,41.1459678632197
HAGH,259.02611653938243,578.1552604436857
RNF4,400.90770075545663,127.79598693216387
CASP8,74.87701586333974,27.516091722004393
LIMCH1,320.9390157925966,41.450173125152276
INTS13,84.14164744274085,50.18915425532641
TM7SF3,283.3455115486493,134.621152228742
DLX3,0.0,0.0
SPA17,11.481183871060086,46.44569759604943
TSPAN32,0.0,4.034922148341727
CCN5,2201.9993494058767,61.51748626797523
DMRT3,0.0,0.0
ST3GAL6,108.81182783651596,42.765428584079224
ATP2C2,7.618797117013065,4.196608261825391
NGFR,43.6016547158063,0.0
CDON,799.3886998763064,11.753109379579687
TAF2,580.2735043623092,249.39077922282965
HIPK2,524.21797813813,453.017983447212
TNPO3,65.65134619637642,103.26383726201249
BORCS8-MEF2B,1.8980084480988162,0.0
RFXANK,15.675378729138457,86.07490681449711
TMEM161A,33.03506589042219,38.32490113892323
LPAR2,208.14095286768915,383.92638286016233
CTSA,947.0449406603607,651.2137647566258
SUGP2,422.975672943599,187.4555189616189
SLC12A2,314.8625820133129,105.43772473911179
SNX24,82.78808760266665,2.9474550214249065
EYA2,0.0,0.0
CNN2,82.58374599611129,3.4687382356689653
ABCA7,32.42170317709259,3.3709430043542596
SNCAIP,27.859505091228463,0.0
DDX20,107.9552700857557,156.4707594489184
BTBD1,216.23132318595333,77.37654118974619
FAR2,176.42671953175062,7.387151685335592
BCAS1,36.76288084290645,8.39484617540141
POU1F1,0.0,0.0
CHI3L2,141.2891460905009,4.7029739957675245
SBNO2,0.0,15.00109323806371
PMS1,187.7097802375171,421.1977694167344
HMG20B,51.777903996783074,271.32826371702515
CALCRL,107.29590886999335,122.72776963755535
TAF11,722.3260790647751,3842.1958954274155
ANKS1A,837.9411344821841,530.9942836412223
AP3D1,462.4565412689832,486.7276894568414
ZNF76,179.1269490081617,48.706561854376815
SLC9A3R2,138.74158520920287,23.100669979935937
NTHL1,36.872096863424645,113.0432739981313
UHRF1BP1,272.85996877026815,146.7627286121388
GNAI3,410.1948378258897,405.7405395847883
IPO5,762.4342654630635,434.99193867370184
OAT,469.1823050778498,727.8640172905048
WDR3,223.32624938221076,301.80846587368467
PKN2,276.0260032326414,409.9898507883119
WDR18,19.4582839774577,282.62062215209556
TRAM2,260.7176737305495,143.09645718615872
NTN1,89.57783488660591,0.0
GLP2R,10.89545415668573,1.1334538043287745
MCM10,9.565163565802546,0.0
DGKA,309.35469731522795,11.789021520417169
ERBB3,54.66384307813846,9834.02305658907
ROPN1,11.860365997154016,0.0
ANKRD44,64.70105448035524,0.0
KARS1,209.02705491287512,466.55664369099765
ADAT1,143.64756183875394,98.86219165306954
PDIA5,425.9088121787749,398.9477076387755
TBC1D22B,90.84033319958426,99.45610921508477
NDUFB4,382.0376861474395,3189.244781251829
SPEN,752.5342762169139,86.09695795076932
MYLK,1049.5573404654497,2607.538931957193
ZC3H15,350.5791770524633,1583.705675120408
MAP2K4,273.01517430085806,407.7307372258786
PACC1,89.15313483781392,66.81668442034811
SNAP91,39.84589873648109,0.0
SLK,585.635768908124,859.0053711915966
CYB5R4,261.42909286521797,85.55827787592948
COL17A1,21.18380669664005,1.6761958140895068
GSTO2,282.9503511799039,1558.4413712944902
SEC61A2,113.4185836526636,74.09104615913655
PRKCQ,10.636064047884748,0.0
TLE2,87.62468775664948,22.715275187653642
ASB1,136.65511622824332,127.57127808791114
FAM107B,579.8317823326961,536.995938001138
ME1,327.23761693829033,603.2529852570582
TBC1D1,210.68911451143987,27.39896745394163
CDK13,826.0579249431554,538.57759349763
MTHFD2,233.7100363961124,273.00096989527793
SLC9A7,114.79340316769743,43.5818713196676
FOXJ2,137.39386123905516,148.43513890553683
YBX1,936.1126510318761,872.1644969657223
PDE4A,23.978562661650365,5.975550089931088
PPP2R5A,120.18638730696125,70.97014547193719
CTNNA2,136.18173890868073,119.93865921688258
ELAVL1,300.04658416884973,416.8279187726689
TIE1,32.07497851810206,33.6060400206453
DIP2B,383.5432518404105,125.03824362999063
SMARCD1,146.32582816472365,570.7695459934912
KDM4A,217.40036620514428,59.834361951372884
NFYC,134.2816143027458,167.08294445948195
ZMYND12,8.637348753602694,18.701254799039262
SLC9A3,20.053088080231912,0.0
NGEF,0.0,26.495857199743604
ASPM,48.91507126989874,27.536888025349967
CD84,80.35964342354224,24.396384312855172
ELOVL1,91.07649759200127,112.95133269913376
SPI1,89.07706410719983,0.0
POLR1H,3.133767550244412,187.94485785874974
MPPED2,71.64539936284763,31.50864924766292
CLDN18,8.654445894566583,1.938836874532276
ZBTB11,225.6238311351456,36.587181486872026
ATXN3,268.12111343954217,234.38928342188905
GOLGA5,327.4322465892442,478.8725207009414
FGFR2,71.62184024400597,24.080163163920854
LRRC40,56.822121019993396,64.75106136720808
ISOC1,126.87531018121427,141.87236911480022
EML1,94.12780165341121,4.181520595884456
TRMT11,158.05855236615994,172.8506457960303
THUMPD1,1094.301310069045,693.1900836303149
MSANTD3,29.852789226158222,98.95613664198663
KIF26A,15.20035924553363,0.0
ATG2B,264.4844405874264,85.79101994073358
ARFGEF1,434.51700600292986,244.99825423886895
ACSM2B,166.2190612260337,30.998309830314014
ZFAT,101.1045849175314,31.489983839217015
MTFR1,69.61209054703995,26.83043996675856
STAG3,292.9644674846257,17.810386667858435
FECH,131.67891275257605,91.22741405725505
MYO9A,1037.7924449588138,1155.2493540586888
DDX3Y,575.5544375571378,287.53060137293784
PFKP,52.150452220996165,3.162360276219988
IDI1,590.8601721512331,719.7217423060619
SP100,1091.268291416844,294.01858993991374
KLF6,276.19668378945704,115.59889217566156
PLPP1,106.6665512431067,98.43834105837418
NEO1,353.7364640649198,6.944217357774089
TRAM1,1189.907739994277,588.2233085663124
PHKA1,99.74956845340209,42.696201192638746
TNFRSF1A,318.3479117404712,311.2820151844277
CACNB1,210.46550394982543,13.474350309375861
EVI5,479.24001779655543,1232.8188079076
STOML1,160.34354109656522,30.892207490393268
PKM,2940.8416226197146,3517.378061603708
DHX29,38.28779739276144,491.42560306293103
DNTTIP2,107.80472428804596,597.421972151863
METTL22,84.67794831510993,69.39645266792894
TP53BP1,587.5068310486755,478.88130778194653
TRO,158.80750706786776,9.751085824286605
RRP15,410.87455246510626,276.2914648600833
RHOA,1678.6662161290221,896.5788123964644
DHX8,214.9291516711482,1181.4625613686278
PMS2P4,333.68229600170724,167.81156419009295
PRKCZ,2.0375338708681268,14.328131117923975
ZFY,57.181216392765215,17.131041121773336
IARS2,122.8898316918612,808.8920899784689
SYT1,23.212069108949578,1.116287651367584
NAV3,433.5525022839902,118.44007619417302
IDH3G,227.07469789419835,932.9264620642351
ROGDI,43.800611118774555,155.59758456993404
PDZD4,7.3042231562185576,0.0
ATP2B3,13.058264994408976,0.0
ROCK1,327.80500543008657,391.1541124147871
CBFB,183.7321355944405,46.95344095349243
PDK3,1729.8130884299692,1522.9871008673615
HYAL2,127.9572055491899,209.74806895392297
HDAC4,196.14689820518524,12.926255158818677
RASSF1,42.464219992168324,114.1627854126442
FGFR3,8.084828995530103,0.0
IFI35,78.61399544089534,53.13213952161817
HEATR6,177.58159593455906,294.48268439367087
COASY,143.66827334827414,183.19796937957773
PLEKHH3,45.71391630825572,49.358628446286076
MEF2A,728.499272630559,767.9282612145221
OTUD5,183.58438872176166,121.66322286138765
TFE3,334.0891590433998,45.17289726616113
TBC1D25,89.75440292916728,102.0729819603508
ACSL4,933.3925163974769,1402.5975527328965
INPP5A,173.8186533944218,141.57069762432494
GPKOW,90.75484657309177,122.70383248962402
GRIPAP1,440.7880316610688,861.4104152188934
FTSJ1,105.35594120437993,117.80876290946304
PRR11,99.83597392801865,67.15816909954812
REEP1,1634.2357064573328,3640.295046601742
ATP11A,1270.0028802739776,239.77322471647807
POLR1A,583.4694821789064,119.77631463672489
LAPTM4A,3635.153337539623,3052.1289353009797
TTC7A,359.9257278752303,127.41635376168884
IP6K2,414.0175924809087,1531.1638713740617
STON1-GTF2A1L,19.628108460080938,0.0
SRBD1,36.68678677137692,197.8334439387168
KIF2A,313.756596200453,602.5812440174107
RASGRP2,20.152218164101786,7.031832715868553
PSME4,676.340910034511,308.221979830063
IFT80,242.69492739249372,89.68032205179284
SIRT2,61.269476172199646,80.3350003432396
ERLEC1,475.41721216718355,1142.2747335070217
PPP2R5B,34.986503750696095,36.02641740855198
PYGM,151.0515189868653,14.370548720770621
PAGE1,0.0,0.0
PITX1,13.71883072668102,666.8364011220151
TRPC7,0.0,0.0
MAST4,448.122060244142,6219.995734202608
ADGRF5,119.30830193683555,4.890754093943864
SDK2,745.4870081687818,259.2564646990617
ADAM7,0.0,0.0
NUP133,208.22029625223013,127.52114651550083
NUCKS1,1504.602654216484,1476.2827049795283
VPS35,887.8377197248266,1666.6638365306333
DNAJA2,373.14152554716765,1034.5966241135611
BCL3,125.67229030481529,26.990470191057888
KCNAB2,54.59463243353556,4.94395254481279
ABCC9,332.77488337510437,71.41300351178951
GAL,0.0,0.0
CLEC2D,287.6902883757466,71.99109627641819
FUNDC1,59.33716703072105,516.767783771794
MAOB,163.8711404232941,21.952496548798436
RORA,922.8670946674061,960.5976550164312
DRD4,0.0,0.0
TGFBR3,1991.1757899732524,15.045918513285976
PLA2G10,0.0,0.0
HES2,6.187415397194393,2.8406848422263424
ATP1B3,205.4752805253418,158.52875052132234
NEDD4,1513.3896072532618,412.3182073123786
PIGB,105.22034756939699,301.9290718123427
MAPK6,192.54463335867305,270.6440943691781
GNB5,523.8053446616634,390.2197909430008
RAB27A,182.88456516703505,93.66479373760372
HDHD5,55.25512929492511,127.96707795779079
UFD1,181.13589055441628,426.8774989435659
LRP6,219.26767768699509,37.87511973274822
GUCY2C,14.330512874540883,0.0
SCT,0.0,0.0
PHRF1,62.96603192541733,83.39524746856362
ELP1,482.7116415643766,223.4886384915102
NUCB2,733.9178704042424,2386.138619948903
PFN2,456.28753302039945,499.28913264904054
PTPN3,58.5842611169447,29.02080809634957
SPTB,16.347002154690447,4.503541387161532
DAPP1,62.911668498316395,9.715491543146276
FGF10,112.60104332520056,11.2961385460771
SLC44A1,352.30134435001156,1681.3775139056079
TMEM260,153.51890857543913,79.54554290763801
SMG6,358.0599385263233,124.21732091726162
EXOC5,239.42890597627232,266.3348042893004
CLTCL1,79.27253463712583,0.0
FGF22,33.23899140508196,3.140817025154833
FSTL3,201.39413178526726,598.1475233782077
DGCR2,370.49360893959783,77.22140851630363
RNF126,119.84153129070621,191.97918260747204
MNT,507.2435934406626,262.97935918135823
ZXDC,207.43652652571686,17.553409095346602
JMJD6,137.74971285153995,54.054420325811925
POLB,153.2631814798372,574.2225823487031
ST6GALNAC1,95.14351531202317,52.44399646796896
WIPI1,115.12343800646694,97.03330080007115
FRMPD1,220.63164515925706,154.7936876305075
GBA2,145.55321562182266,43.44514748403758
NDST1,778.3035975527872,123.35997760913163
ASNS,6.283640672379249,10.807224710495742
AP3M2,92.44013093392712,122.6415909195097
CNGB1,17.46453121282807,78.66628752766475
ST6GALNAC2,33.35326186514963,0.0
CHAT,0.0,0.9385046117969058
